feedback_id,sentence,word_count
FB_33464,"học bằng app này rất có hiệu quả , khuyến khích mn nên thử 😍😍😍",15
FB_33465,cảm ơn rất nhiều🌹🙏❤,4
FB_33466,"đăng kí dùng thử bản plus. dù vào hủy trước 1 ngày rồi nhưng app không cho hủy, lên google play thì không hề có gói đăng kí trong tài khoản, trên app thì không cho hủy và không cho xóa tài khoản luôn, lỗi liên tục. đến khi xóa được rồi thì hôm sau vẫn thấy trừ tiền bình thường :)))) giờ vào xem tài khoản thì tài khoản đã bị xóa rồi! nghĩa là hủy đăng kí, xóa tài khoản trước 1 ngày rồi mà vẫn bắt thanh toán bình thường! là sao vậy 😡😡😡 vô cùng bực. yêu cầu giải quyết. 900.000 đâu có ít",108
FB_33467,ê tuyệt vcut,3
FB_33468,vì nó giúp tui hc tốt hơn mà còn giứp tui làm bài,13
FB_33469,"Ứng dụng thì chưa được tốt lắm vì có những từ vựng flashcards thì dịch sai. Nhưng mà, được cái tự tạo flashcard trên app này thì khá ngon😇",29
FB_33470,tôi thấy rất hay,4
FB_33471,cũng phải trả tiền🥲,4
FB_33472,"rất tuyệt, tự mình tạo học phần hoặc sử dụng học phần của những người dùng khác",17
FB_33473,tuyệt vc luôn í miễn phí hầu như tất cả chức năng học xong ghi nhớ sai lầm khi k bt đến ứng dụng này sớm hơn,27
FB_33474,rất là oki luôn ak. nhờ app mà tôi có thể nhớ đc từ vựng tốt hơn,17
FB_33475,quá bị động nếu tôi điền hai từ đồng nghĩa vào nó sẽ nhận định tôi làm sai chỉ cần sai 1 chữ th cũng tính là sai vd: sự đa dạng sinh học tôi điền sự đa dạng về sinh học nó bảo tôi sai :),47
FB_33476,10 điểm ;>,3
FB_33477,quá tuyệt vời,3
FB_33478,từ 5 điểm lên 9.5 điểm là nhờ app này,10
FB_33479,này dễ học thuộc cựcc,5
FB_33480,app rất hữu dụng.,4
FB_33481,ko thích dùng và ko hay,6
FB_33482,app giúp mình học tốt hơn và tự bản thân có thể tự làm kiểm tra là 1đ công dành cho app xứng đáng 5 sao ạ,27
FB_33483,rất đáng dùng,3
FB_33484,dễ nhớ hihi,3
FB_33485,app khủng vl,3
FB_33486,app mắc kiếm tiền hay gì? Cái gì cx bắt mua hỏi chấm v???,14
FB_33487,học ổn đấy nhưng giá hơi đau nha,8
FB_33488,ko có tiền nâng cấp :')),6
FB_33489,rất recommend cho ai đang học từ vựng nhé ^^,10
FB_33490,tốn thời gian nhập vãi (tại ko mua gói scan) thà ghi ra vở che một bên học còn nhanh hơn.,21
FB_33491,"học rt hay và đc ,nó khiến t đạt thành tích rất nhanh",13
FB_33492,ứng dụng rất bổ ích,5
FB_33493,rất hữu ích và tiện lợi,6
FB_33494,áp học ổn nha học hiệu quả hơn nhiều chỉ hơi mỏi tay để gõ khi học nhiều từ trong một mục thôi,23
FB_33495,khi mình tải quizlet về nó bắt mình phải đăng nhập hoặc Đăng nhập email và đăng nhập với googlo không đăng nhập được thì nó không cho ví dụ như mình lở quên mất mật khẩu thì sao.,39
FB_33496,tự tạo flash card đc. rất tiện. nhưng chỉ k.tra lại đc 1 lần. phải dùng Q+ mới có thể kiểm tra lại đc.,24
FB_33497,sao tôi lại không biết đến nó sớm hơn 😭,10
FB_33498,"ê app tốt nha dễ học lắm lun ý nên tải cho các bạn nào muốn học tiếng trung,đài ,nhật ,hàn... nó dễ hiểu lắm ý",26
FB_33499,nang cao von tu vung rat nhieu,7
FB_33500,ý là bị nghiện app này ấy 😊‼️,8
FB_33501,nó rất tiện lợi,4
FB_33502,"rất bổ ích, dễ dàng học thuộc.",7
FB_33503,"App hay, học vui",4
FB_33504,rất hữu ích,3
FB_33505,oki lắm ó,3
FB_33506,ủa cái trò blocks chơi lm sao v đọc cách chơi 1 lúc r mà vẫn ko bt cách kiểm tra đáp án như nào???,25
FB_33507,k nên dùng,3
FB_33508,rất tốt và free,4
FB_33509,ứng dụng tốt,3
FB_33510,có thêm nhiều trò chơi👍,5
FB_33511,cho free hoặc giá hợp cho sinh viên đi,9
FB_33512,ước đc dùng free,4
FB_33513,"đang học mà bắt đóng tiền=3,ko cho sài nữa=)",9
FB_33514,tuyệt 5p nhớ đc 16 phrasal verbs mới,8
FB_33515,đang học toán cứ ngỡ học tiếng anh,8
FB_33516,thực ra thì chỉ mới tải về chưa vô app nên đánh giá tầm trung nha .Xin lỗi nhiều,19
FB_33517,app tuyệt nha,3
FB_33518,"1 từ thôi, good",4
FB_33519,"ứng dụng dễ sử dụng, tiện ích",7
FB_33520,tự tạo bài mà cũng giới hạn số lần học.Sáng tạo ra app cho ngta nhưng muốn học thì phải đăng ký 😡 đâu phải ai cx có đóng hàng tháng,31
FB_33521,phần flashcard từ vựng cần thêm nghĩa và phát âm ipa nữa,12
FB_33522,"bị giới hạn số lần học,kiểm trav..v.",7
FB_33523,rất thú vị,3
FB_33524,dùng cũng ok,3
FB_33525,Như free fire luôn app rất tốt nhưng ăn đb,10
FB_33526,Làm sao để hủy đc gói gia hạn 800 vậy cứ nhắ. Tin đòi tiền quài,16
FB_33527,app khá bổ ích cho việc học từ vựng,9
FB_33528,"app rất hay, vừa là một cuốn từ điển vừa là cách để học từ vựng hiệu quả, giao diện đơn giản, dễ dùng",24
FB_33529,must for vocabulary,3
FB_33530,"giữ chuỗi này làm có động lực học hẳn , giao diện cũng ok (=①ω①=)",15
FB_33531,"quảng cáo quá nhiều, chờ để làm bài lâu",9
FB_33532,áp ny rất là hay vl tui bị mê áp ni á,12
FB_33533,app hay nha,3
FB_33534,chả học đc cái gì mà còn mất phí nữa,10
FB_33535,đủ wow r đó,4
FB_33536,không sử dụng đc,4
FB_33537,toán mà lại cứ toán tiếng anh,7
FB_33538,mọi người ơi ai chỉ tớ cách xài với tớ tải về rồi tớ thích bộ môn khoa học tự nhiên lắm nhưng mà vô mấy cái phần đó thì không có cái phần nào là tiếng Việt cả với cả toàn mấy cái lạ quắc tớ muốn học giống như cái phần hình quảng cáo như là tìm ấy mà vô toàn chữ không là sao😭,67
FB_33539,app dùng ổn phết,4
FB_33540,khá tốt nhưng ap có thể dịch sang tiếng Việt đc ko ạ,13
FB_33541,ok la 👌👍🆗😊💯,3
FB_33542,"đừng bắt tôi lên quizlet plus nữa, tôi chỉ muốn được học thôi, các người dưngd ép tôi nạp tiền vào để học, các người có thể chèn quảng cao cho những người ko nạp mà học miễn phí được mà. Các người tạo ra app để giúp học tập mà sao phải premium mới học được:(",57
FB_33543,thú vị bởi vì có chuỗi giúp có động lực hơn,11
FB_33544,"hay, dễ dùng, giao diện đơn giản, ổn nhé",9
FB_33545,chưa biết dùng,3
FB_33546,"oke , chất lượng , hài lòng",7
FB_33547,dành cho dân học anh giỏi nha,7
FB_33548,tốt đủ chức năng phông chữ đẹp dễ nhớ kích thước mọi thứ vừa đủ dùng tiện lợi,18
FB_33549,ko vào đc,3
FB_33550,app học vui dễ nhớ lắm,6
FB_33551,ko thể học và kiểm tra đcj,7
FB_33552,"tiếng anh khongg, nhìn chả hiểu cgì, thôi làm phước cho app nhee",13
FB_33553,mình mới học tiếng anh không hiểu vì nó không có nghĩa 🤯🤯🤯,13
FB_33554,"tuyệt và tốt lắm , nên tải nhé",8
FB_33555,app good job,3
FB_33556,Đăng nhập không được☹😥,4
FB_33557,rất hay 👍👍,3
FB_33558,học từ vựng siêu hay,5
FB_33559,khá tốt bạn nên thử,5
FB_33560,tuyệt vời 😍,3
FB_33561,tuyệt vời mỗi tội bây giờ tính phí,8
FB_33562,chưa được xem nó như thế nào mà đã đòi mua gói là phần mềm tệ đáng ghét tẩy chay. 1 *,22
FB_33563,chê vì tải quá lâu,5
FB_33564,"Học rất tốt luôn, nhớ từ lâu, có nhiều flashcard sẵn để học sau khi học một thời gian thì t thấy có một chút bất tiện về nghĩa của từ, phải viết đúng hoàn toàn .Thêm nữa, có 2 phần minigame mới thì bị lỗi, vào phần cài đặt chọn ""chỉ học thuật ngữ có gắn sao"" nhưng ko đc, và khi nhập đúng nghĩa của từ thì lại cho sai.",72
FB_33565,"pls, Edit the function of test feature. After user practice the test, any questions is false, it should be placed in study section in order to review easily. And if the question is true, it should be retained in the proficiency section. Now in this version, after user practice the test, all questions are returned to study section !!!",59
FB_33566,ko vào được phải cần đăng nhập tôi ko biết đăng nhập thật là phiền phức,16
FB_33567,"tốt nha mấy ní lên tải , thuộc từ mới rất dễ lun",13
FB_33568,rất tốt nên thử,4
FB_33569,del có free,3
FB_33570,nhiều quảng cáo 🦊,4
FB_33571,dễ học và nhớ,4
FB_33572,어휘를 잘 공부할 수 있어요,5
FB_33573,công cụ tốt để ghi nhớ từ vựng.,8
FB_33574,"ước gì cho free để ôn từ vựng, học chưa thuộc đã bắt nâng cấp ròi",16
FB_33575,"học từ vựng dễ thuộc , không bị rập khuân",10
FB_33576,Tệ một cách đáng sợ,5
FB_33577,học cũng đc,3
FB_33578,ứng dụng không hoạt động đúng như nhà cung cấp giới thiệu,12
FB_33579,Ko cs chụp,3
FB_33580,Đang làm 1 đống flashcard xong bị xóa hết luôn.,10
FB_33581,bắt buộc người khác đăng ký học,7
FB_33582,Học đc đó😘💯👍,3
FB_33583,Học từ vựng thì tuyệt vời,6
FB_33584,Update streak đi ạ,4
FB_33585,dễ thuộc dễ nhớ👍,4
FB_33586,app dùng tốt,3
FB_33587,học tốt có điều phải nộp phí:((((,7
FB_33588,"App ổn nhé, lúc tải phần luyện tập hơi chậm chút mong app cải thiện sớm. Chúc app càng ngày càng đc bt đến rộng rãi và tốt hơn từng ngày nhé 😊",33
FB_33589,"Tốt lắm nha, nên thử nha, OKEEEEEEE 👍.",8
FB_33590,"Hay, rất hữu ích. App giúp tôi ghi nhớ từ vựng tốt đông thời nhắc nhở việc học của tôi nữa.",21
FB_33591,Dễ học thuộc qtr💗,4
FB_33592,lúc đầu ko nghĩ app tốt nhưng khi học rồi mới thấy đỉnh vcl,14
FB_33593,Thấy chạy ổn,3
FB_33594,App rất hay Mik có thể học thuộc đc các từ vừng mà hay quên,15
FB_33595,Rất hay và hữu ích,5
FB_33596,"Ứng dụng rất hay , cách tạo bài học đơn giản , phương pháp học rất phù hợp với tôi . Tôi yêu nó!!!",24
FB_33597,Vô cùng tồi tệ tôi chưa bao giờ phải đánh sản phẩm nào mà 1 sao luôn đây là đầu tiên tôi đánh giá 1 sp 1 sao tệ,29
FB_33598,Solo ghép thẻ với mấy đứa trong lớp khá vui nhá🤑👍👍👍,11
FB_33599,Ứng dụng cùi đang sài tự nhiên khóa hết chức năng không còn gì sài,15
FB_33600,rất là ổnnnnnnnnn,3
FB_33601,"App khá tốt để học thuộc từ vựng , nhưng nếu dùng app trên máy tính lâu sẽ bị lỗi ( khi ghép từ ) nên mong Quizlet cải thiện ạ",31
FB_33602,hay lắm mn👍👍,3
FB_33603,Đọc từ vựng quá nhanh,5
FB_33604,"Trả phí mà không được mở quizles plus, không biết phải liên hệ để giải quyết như nào lun",19
FB_33605,app như cc học ko cs tiếng thà học duolingo còn hay và cs cảm hứng học hơn,18
FB_33606,App rất hữu ích,4
FB_33607,Rất hay nhưng miễn học phí hết thì tốt,9
FB_33608,Hay nhưng mất tiền,4
FB_33609,Tôi thính trò chơi này 5 sao,7
FB_33610,Thấy ổn lắm,3
FB_33611,App có rất nhiều kiến để mình có thể học trông này 💀,13
FB_33612,ko tính phí là 5s,5
FB_33613,"Significant, magnificent, fabulous, marvellous, master of piece, cutting-edge, out of the world!",12
FB_33614,Rất hịu quả để hoc từ vựng,7
FB_33615,Học Ok lắm,3
FB_33616,"mệt nha trời, từ điển mới lưu xong mà bị xoá mất mấy từ:)",14
FB_33617,Lác và ko đúng,4
FB_33618,"too much limit , please allow more times to take test and learn",13
FB_33619,Rất hay giúp tôi,4
FB_33620,Tuyệt vời nha🥰🥰,3
FB_33621,Dùng để học từ là 10 điểm,7
FB_33622,Học vui lém,3
FB_33623,tuyệt quá 😍,3
FB_33624,Ăn cắp thông tin người dùng,6
FB_33625,Trừ tiền nhưng không nâng cấp app???,7
FB_33626,"It really worked for me because it helped me get higher score, thanks quizlet so much.",16
FB_33627,Giúp tôi giải được bài tập khó,7
FB_33628,Vừa tiện lợi vừa có ích mọi người tham khảo nhaa,11
FB_33629,Áp không hiển thị cách đọc và không có học bản chữ cái quá chê,15
FB_33630,Đang làm mà cứ lỗi lại phại load lại web,10
FB_33631,app ngon ghe hihi,4
FB_33632,Chê vì premium,3
FB_33633,rất ổn cho ng mới học t.anh,7
FB_33634,Học hiểu quả,3
FB_33635,Nhờ app này mà tôi luôn giải đc bài tập,10
FB_33636,rất hay cho đứa mới bđ học như tớ,9
FB_33637,"gut , hữu ích",4
FB_33638,QUÁ NHIỀU HẠN CHẾ CHO NGƯỜI KHÔNG NÂNG CẤP,9
FB_33639,ứng dụng hay,3
FB_33640,Ứng dụng này khá ok,5
FB_33641,"Bắt đòi tiền, siêu tệ!",5
FB_33642,Ứng dụng rất hay. Love,5
FB_33643,Nên cài đặt ứng dụng nha mọi người uy tín và chất lượngg,13
FB_33644,chx kịp lưu từ mà đã out ra ngoài mất ht giữ liệu luôn,14
FB_33645,Tốt hơi bật lợi cho ng ko giàu,8
FB_33646,Mới tải. App hay thử dùng thêm,7
FB_33647,Rất bổ ích,3
FB_33648,"vl cứ đang học giữa chừng thoát ra, lúc muốn học lại thì nó cứ hiện đã hoàn thành học bộ",21
FB_33649,"Hay nha , giao diện dễ thao tác",8
FB_33650,Ko đúng kết quả,4
FB_33651,Tui ko đăng nhập đc,5
FB_33652,Tuyệt vời ạ,3
FB_33653,"Giúp ghi nhớ siêu tốt, hiệu quả",7
FB_33654,Tớ chx dùng lần nào=))),5
FB_33655,ko miễn phí,3
FB_33656,Tui thấy ổn nha,4
FB_33657,phần mềm học tập rất tuyệt vời,7
FB_33658,"Rất ô kê , giúp tôi học tập rất tốt, thúc đẩy tôi học từ vựng , thứ duy nhất ng nghèo như tôi ko thích là premium :))))))",29
FB_33659,"Hữu ích, tiện lợi, thú vị",6
FB_33660,app rất hay ạ,4
FB_33661,app rất là tệ quá thất vọng,7
FB_33662,"Mệt ngf , thà copy chứ lúc ktra rõ ràng ghi sai mà app vẫn hiện đúng",17
FB_33663,"Rất tốt nhé, học thấy tiến bộ hơn nhiều hơn nữa",11
FB_33664,Học thôi cũng phải mua gói đăng kí,8
FB_33665,học rất dễ nhớ,4
FB_33666,Trên cả tuyệt vời,4
FB_33667,App học tuyệt vời,4
FB_33668,"Học mà bị giới hạn lượt học,phải đăng kí gói mới học được.",13
FB_33669,ứng dụng rất hay,4
FB_33670,5 sao không đủ để nói về ứng dụng này,10
FB_33671,Cái khối hộp cài cho nó học thuật ngữ gắn sao mà nó ra cái gì đâu ko,18
FB_33672,free mà hiệu quả và thuận tiện,7
FB_33673,tuyệt cà là vời luôn,5
FB_33674,Ứng dụng có những từ rất hay và dễ nhớ. Rất đáng để tốn Gb,15
FB_33675,"app ok mỗi cái tạo flashcard hơi cực, mà có thể lưu để học học bộ từ xủa người khác luôn nè. Nhiều game nữa, đáng thử nha!!!",28
FB_33676,"Tiện lợi,nhiều kiến thức bổ ích,kho tài liệu đa dạng",10
FB_33677,"Học rất tốt ghi nhớ nhanh nhưng mỗi khi làm xong học phần của mình thì có rất nhiều từ bị lỗi rất là khó chịu nhá cứ làm xong lại bị thiếu chữ , đáng nhẽ cho 1 Sao thôi nhưng làm cũng tạm nên cho Lên 3 Sao",50
FB_33678,Rất hay có thể học từ vựng miên phí nhưng mà có vài phần nếu ko mua gói thì có vài phần khóa chx hoàn toàn miễn phí .Tóm lại thì tốt.,32
FB_33679,"Ứng dụng cập nhập phiên bản mới, là toàn bộ câu trả lời trắc nghiệm bị lỗi hết, từ 3 đáp án thành 4 đáp án luôn",27
